TIME_STAMPE,EPX_TRAJ_FRONTEND,EXP_TRAJ_OPT,GENERATE_EXP_TRAJ,BACK_TRAJ_FRONTEND,BACK_TRAJ_OPT,GENERATE_BACK_TRAJ,TOTAL_REPLAN,VISUALIZATION
45.3403, 0.00189109, 0.00184203, 0.00382343, 0.00065485, 0.0021496, 0.00288974, 0.00695902, 0.000298919
45.4118, 0.00217141, 0.00251907, 0.00478889, 0.00126449, 0.00532377, 0.00669856, 0.0117561, 0.00027775
45.4752, 0.00138759, 0.00228749, 0.00375053, 0.000849639, 0.00362133, 0.00456804, 0.00853127, 0.00026367
45.5426, 0.00179807, 0.00294871, 0.00484267, 0.0012638, 0.0026193, 0.00399786, 0.00919877, 0.000385299
45.6151, 0.00187528, 0.0027365, 0.00468855, 0.00135934, 0.00861771, 0.0101265, 0.0151099, 0.00028354
45.6776, 0.00212527, 0.00303633, 0.00525477, 0.00144205, 0.00380897, 0.0053726, 0.0108984, 0.00028275
45.745, 0.00168529, 0.00200175, 0.00376131, 0.00112077, 0.00635098, 0.00757478, 0.0115753, 0.000311129
45.8153, 0.00237118, 0.00591539, 0.00837646, 0.00162897, 0.00470821, 0.006469, 0.0151861, 0.00032619
45.8785, 0.00277889, 0.00136129, 0.00420632, 0.00116529, 0.00607749, 0.00736152, 0.0118211, 0.00030117
45.9465, 0.00259522, 0.00371568, 0.00639121, 0.00164729, 0.00472439, 0.00646604, 0.0131138, 0.00034398
46.0111, 0.00274123, 0.000830309, 0.00364017, 0.00175844, 0.00510808, 0.00701413, 0.0109568, 0.0004299
46.0761, 0.00313208, 0.000999138, 0.00420507, 0.00120793, 0.00364646, 0.00495599, 0.0093914, 0.00034027
46.1432, 0.00293853, 0.000961479, 0.00396718, 0.00116161, 0.00439843, 0.00566411, 0.00985388, 0.00033336
46.2228, 0.00460402, 0.0057772, 0.0104728, 0.00140289, 0.0104209, 0.0118718, 0.0226118, 0.000427039
46.2889, 0.00492105, 0.0125573, 0.0176097, 0.00131156, 0.0028915, 0.00427319, 0.0220457, 0.000363099
46.3546, 0.00409096, 0.0125649, 0.0167626, 0.000999999, 0.00309618, 0.00419079, 0.0212092, 0.000404388
46.4235, 0.00455994, 0.00971113, 0.014432, 0.00130439, 0.00722701, 0.0085852, 0.0234014, 0.000442679
46.4797, 0.00326046, 0.00508001, 0.00843386, 0.000826489, 0.00351873, 0.00440641, 0.0129851, 0.000317059
46.5458, 0.00418136, 0.00450946, 0.00879572, 0.000908729, 0.0024694, 0.00343787, 0.0123676, 0.00035356
46.6164, 0.00447352, 0.00783033, 0.0124307, 0.00106359, 0.00250275, 0.00360941, 0.01633, 0.000455959
46.6715, 0.00391066, 0.000569309, 0.00459163, 0, 0, 0, 0.00475406, 0.000246259
46.7553, 0.0046809, 0.00968563, 0.01447, 0.00188764, 0.00523477, 0.00716218, 0.0218839, 0.00049068
46.8259, 0.00470225, 0.0138209, 0.0186518, 0.000846049, 0.0059399, 0.00683094, 0.0258035, 0.000481549
46.8697, 0, 0, 0.00287949, 0, 0, 0, 0.00300609, 3.653e-05
46.9362, 0, 0, 0.00267701, 0, 0, 0, 0.00280521, 3.069e-05
47.0037, 0, 0, 0.00344675, 0, 0, 0, 0.00358327, 3.719e-05
47.068, 0, 0, 0.0012448, 0, 0, 0, 0.00134982, 3.297e-05
47.1343, 0, 0, 0.0008103, 0, 0, 0, 0.000922219, 3.383e-05
47.2011, 0, 0, 0.000996439, 0, 0, 0, 0.00112778, 4.275e-05
47.2803, 0.00222568, 0.00309686, 0.00541976, 0.00100038, 0.00680531, 0.00792092, 0.0135762, 0.00038776
47.3346, 0, 0, 0.00114253, 0, 0, 0, 0.00127889, 4.894e-05
47.4014, 0, 0, 0.00120783, 0, 0, 0, 0.001378, 4.773e-05
47.4785, 0.001976, 0.00599331, 0.00805039, 0.000960659, 0.00243911, 0.00342985, 0.0117221, 0.00034988
47.5501, 0.00180198, 0.00611479, 0.00800914, 0.00102836, 0.00731404, 0.00838289, 0.0166189, 0.00033752
47.6118, 0.00249918, 0.00415405, 0.00675218, 0.00223712, 0.00227974, 0.00455853, 0.0116025, 0.00040687
47.6743, 0.00187004, 0.00148357, 0.00342785, 0.00198326, 0.00181225, 0.0038293, 0.00750169, 0.000352559
47.7434, 0.0023883, 0.00186825, 0.00433046, 0.00327781, 0.00205136, 0.00536544, 0.00995738, 0.00036156
47.818, 0.00219742, 0.0037017, 0.00599217, 0.00135988, 0.0102634, 0.0116735, 0.01794, 0.00040166
47.8785, 0.00162838, 0.00274574, 0.00444439, 0.000899809, 0.00612742, 0.00706102, 0.011745, 0.00030754
47.9472, 0.00227084, 0.00378435, 0.00613073, 0.000913809, 0.00653652, 0.00749074, 0.0138648, 0.0004063
48.0134, 0.0024768, 0.00482021, 0.0074098, 0.00111049, 0.00435149, 0.00553811, 0.0133387, 0.00041496
48.0841, 0.00220686, 0.00693141, 0.00922485, 0.00118076, 0.00672476, 0.00794813, 0.0174058, 0.000356519
48.146, 0.00235174, 0.00288724, 0.00531541, 0.00135736, 0.00561181, 0.00702791, 0.0126287, 0.000375849
48.2101, 0.00167889, 0.00338914, 0.00514037, 0.000929989, 0.00365943, 0.00462346, 0.0100378, 0.0003238
48.2769, 0.00244518, 0.00360972, 0.0061589, 0.00160026, 0.00212827, 0.00382512, 0.0101938, 0.00036648
48.3482, 0.00258766, 0.00623307, 0.0089233, 0.00104906, 0.00452424, 0.00570015, 0.01487, 0.00037026
48.4162, 0.0033997, 0.00886221, 0.0123427, 0.000798689, 0.00269612, 0.00353367, 0.0161917, 0.000406449
48.4728, 0.00246426, 0.00260457, 0.00514636, 0, 0, 0.000819359, 0.00610807, 0.00021234
48.5442, 0.00334883, 0.00357022, 0.00699845, 0.00105207, 0.00247925, 0.00356629, 0.0108029, 0.000343789
48.6179, 0.00350116, 0.00632758, 0.0099262, 0.00135668, 0.00619847, 0.00766912, 0.0178783, 0.00036909
48.6767, 0.00317392, 0.00280983, 0.00606687, 0.00101723, 0.0027029, 0.00375378, 0.010048, 0.00036638
48.7489, 0.00262717, 0.00247523, 0.00517012, 0.000830139, 0.0092323, 0.0101022, 0.0155253, 0.000314929
48.8081, 0.00314709, 0.00150859, 0.0047336, 0.000728399, 0.00227053, 0.00312185, 0.00811105, 0.000377569
48.8825, 0.00338291, 0.00544641, 0.00892467, 0.00101609, 0.00553082, 0.00665701, 0.0158263, 0.000348869
48.9467, 0.00326164, 0.00399211, 0.0073404, 0.0010446, 0.00462742, 0.00578449, 0.013389, 0.000345779
49.0104, 0.00360245, 0.00272559, 0.00645608, 0.000891909, 0.0027316, 0.00367025, 0.0104175, 0.00043897
49.0828, 0.00242336, 0.00891142, 0.01144, 0.00117368, 0.00316712, 0.00444167, 0.0161223, 0.00032767
49.1419, 0.00241892, 0.00157288, 0.00405761, 0.000626539, 0.00355253, 0.00421454, 0.00850891, 0.00030586
49.2221, 0.00240855, 0.0169454, 0.0194436, 0.000784579, 0.00155006, 0.0023757, 0.0221172, 0.000359029
49.2918, 0.00212298, 0.0192419, 0.0214697, 0.000685879, 0.00248957, 0.00321366, 0.0249896, 0.000355719
49.3491, 0.00218325, 0.0046075, 0.00687252, 0.000741079, 0.00790689, 0.00868739, 0.0157811, 0.00029038
49.42, 0.00206497, 0.0144646, 0.016627, 0.00106254, 0.00193587, 0.00303593, 0.0199422, 0.00038443
49.479, 0.00201112, 0.00295233, 0.00507064, 0.000665189, 0.00625187, 0.00695782, 0.0123027, 0.000367519
49.543, 0.00208145, 0.00451951, 0.00668565, 0.000681159, 0.00206725, 0.002775, 0.00968896, 0.00034177
49.6101, 0.00283197, 0.0039431, 0.00685127, 0.000637929, 0.00209495, 0.00285727, 0.00997062, 0.000393529
49.6748, 0.00229337, 0.00333275, 0.0057307, 0.000551119, 0.00154383, 0.00219398, 0.00813264, 0.00036538
49.7418, 0.00246376, 0.00224365, 0.00479029, 0.000791039, 0.00252275, 0.00340931, 0.00844914, 0.000327789
49.8146, 0.00239247, 0.00482709, 0.00732076, 0.0020667, 0.00464778, 0.00688869, 0.014542, 0.000446599
49.875, 0.00226972, 0.00163945, 0.00398674, 0.0014709, 0.00254982, 0.00410499, 0.00830603, 0.0003256
49.9481, 0.00247581, 0.00749819, 0.0100847, 0.00187773, 0.00238622, 0.00437497, 0.0147209, 0.00045711
50.0133, 0.00311891, 0.00252628, 0.00574985, 0.00197836, 0.00508305, 0.00714093, 0.0132728, 0.00046067
50.0834, 0.0029854, 0.00269345, 0.00577371, 0.00139452, 0.00922732, 0.0107226, 0.0167393, 0.00040453
50.1465, 0.00249793, 0.00344074, 0.0060174, 0.00121226, 0.00555953, 0.00688348, 0.0131566, 0.000355
50.2113, 0.00283102, 0.00272328, 0.00564137, 0.00136147, 0.00390888, 0.00531255, 0.0112653, 0.00035763
50.279, 0.00154432, 0.00169158, 0.00335492, 0.00121234, 0.00739212, 0.0087154, 0.0123113, 0.000396349
50.3403, 0.00135824, 0.00167288, 0.00309667, 0.00101245, 0.00256484, 0.00361242, 0.00694899, 0.000296318
50.409, 0.00171941, 0.00103974, 0.00283787, 0.00162535, 0.0041762, 0.00590595, 0.00899482, 0.000381739
50.477, 0.0014879, 0.00130017, 0.00286033, 0.000930009, 0.00623663, 0.00727167, 0.0103653, 0.0003172
50.5417, 0.0018159, 0.00147933, 0.00336375, 0.00111623, 0.00350878, 0.00472278, 0.00831248, 0.00035317
50.6098, 0.00232377, 0.00215114, 0.00457, 0.0011498, 0.00355301, 0.00481191, 0.00974678, 0.00041606
50.673, 0.00137222, 0.00060971, 0.00204177, 0.000860149, 0.00316328, 0.00405022, 0.00630125, 0.000299119
50.7432, 0.00146271, 0.00282649, 0.00436705, 0.00101274, 0.00411016, 0.00516199, 0.00978951, 0.00033412
50.8091, 0.00191875, 0.00227162, 0.00428189, 0.00123481, 0.00318306, 0.00454149, 0.00909274, 0.00035761
50.8791, 0.00217269, 0.0029767, 0.00521062, 0.000804919, 0.00612345, 0.00697753, 0.0124644, 0.00032134
50.9403, 0.00163581, 0.00167298, 0.00337726, 0.000810789, 0.00252581, 0.00337096, 0.00698253, 0.00030011
51.0083, 0.00215477, 0.00182435, 0.00405397, 0.000976529, 0.00292726, 0.00394224, 0.00832586, 0.00040792
51.0787, 0.0020645, 0.00187034, 0.00400856, 0.00128661, 0.00648174, 0.00781153, 0.0120703, 0.000351939
51.1421, 0.00189693, 0.00164189, 0.00360622, 0.000879639, 0.00393096, 0.00484287, 0.00870316, 0.00033169
51.2122, 0.00249633, 0.00498844, 0.00757606, 0.00126436, 0.00295997, 0.00427544, 0.0121708, 0.000415539
51.2824, 0.00221444, 0.00672793, 0.00902802, 0.000876469, 0.00552779, 0.00644464, 0.0157197, 0.00038578
51.3607, 0.00285404, 0.020684, 0.0236226, 0.000779259, 0.00264466, 0.00345653, 0.027316, 0.000462269
51.414, 0.00367046, 0.00319231, 0.00692089, 0.00108184, 0.00546275, 0.00660487, 0.0138734, 0.000414209
51.479, 0.00340868, 0.00532605, 0.00880009, 0.00106683, 0.00217322, 0.00327454, 0.0123206, 0.00033127
51.5546, 0.00354242, 0.0116565, 0.0152956, 0.0009739, 0.00467406, 0.00571842, 0.0212855, 0.00040133
51.6287, 0.0030819, 0.0195526, 0.0227257, 0.000936949, 0.00438889, 0.00559548, 0.0286672, 0.00038351
51.6837, 0.00326291, 0.0107809, 0.0141453, 0.00109676, 0.00148847, 0.00267778, 0.0170633, 0.00034349
51.7459, 0.00174119, 0.00522771, 0.00704568, 0.000989859, 0.00413122, 0.00525575, 0.012575, 0.00036585
51.8152, 0.00203237, 0.00413484, 0.00624777, 0.00133395, 0.00719621, 0.0085777, 0.0151166, 0.000375429
51.8805, 0.00151598, 0.00388477, 0.0054778, 0.00121988, 0.00689054, 0.00814668, 0.0138384, 0.000383588
51.9476, 0.002281, 0.00354318, 0.00590454, 0.00143906, 0.00661211, 0.00816625, 0.0143013, 0.000394079
52.007, 0.00244542, 0.000986179, 0.00350488, 0.00140246, 0.00176759, 0.00328479, 0.00702828, 0.000399169
52.0784, 0.00140156, 0.00169182, 0.0031581, 0.000933499, 0.00723184, 0.00827292, 0.0116801, 0.00033325
52.1437, 0.00180522, 0.00190165, 0.00377048, 0.000879729, 0.00544319, 0.00634909, 0.0103293, 0.00029416
52.2129, 0.00218659, 0.00334613, 0.00563725, 0.00136735, 0.00525861, 0.00668145, 0.0128421, 0.0004258
52.2821, 0.00190258, 0.00582748, 0.00781664, 0.000781769, 0.00651493, 0.0073407, 0.0153995, 0.00033503
52.3422, 0.0014666, 0.00219618, 0.00373078, 0.000705769, 0.0041718, 0.00490961, 0.00885668, 0.00034883
52.4173, 0.00203514, 0.00568252, 0.00780959, 0.00120722, 0.00782181, 0.00908069, 0.0172367, 0.0003938
52.4739, 0.0017792, 0.00171862, 0.00356961, 0.000751209, 0.00266542, 0.0034544, 0.00725789, 0.00027024
52.5451, 0.00165324, 0.00599071, 0.00771738, 0.000802679, 0.0030061, 0.00384864, 0.0117848, 0.00032479
52.6097, 0.00152654, 0.00343501, 0.00503459, 0.00070675, 0.00363413, 0.00437568, 0.00971274, 0.00035877
52.6738, 0.00139463, 0.00229927, 0.003765, 0.000917789, 0.00220818, 0.00316219, 0.0071667, 0.0003237
52.744, 0.00163082, 0.00582578, 0.0075196, 0.000784629, 0.00207769, 0.00289642, 0.0106317, 0.00031222
52.8084, 0.00165608, 0.00220945, 0.00395479, 0.00120315, 0.0027312, 0.00397802, 0.00824514, 0.00039353
52.8779, 0.00122012, 0.00606885, 0.00736288, 0.000828169, 0.00277465, 0.00365173, 0.0112708, 0.00030585
52.9454, 0.0019951, 0.00322528, 0.00530333, 0.00103135, 0.00537074, 0.00644519, 0.0120046, 0.00034668
53.0112, 0.00212059, 0.00391788, 0.0061248, 0.00108776, 0.00366057, 0.00478635, 0.0111992, 0.00034898
53.0742, 0.0015416, 0.00203822, 0.0036536, 0.000955409, 0.00270262, 0.00368658, 0.00754871, 0.00035215
53.141, 0.00137867, 0.00261705, 0.0040642, 0.000686469, 0.00267056, 0.00338744, 0.00766938, 0.00030121
53.2121, 0.00199778, 0.005491, 0.00757951, 0.00102115, 0.00281701, 0.00388525, 0.0120646, 0.00035433
53.2813, 0.00195106, 0.00586557, 0.00789564, 0.00108368, 0.0049104, 0.00608932, 0.0145643, 0.00068713
53.3428, 0.0014713, 0.00269391, 0.00424358, 0.00075379, 0.00417554, 0.0049782, 0.00945938, 0.0003555
53.4181, 0.00199899, 0.0102627, 0.0123649, 0.00113384, 0.00416455, 0.00533374, 0.0179998, 0.00040405
53.474, 0.0015767, 0.00331828, 0.00497355, 0.000639959, 0.00134656, 0.00209501, 0.0073716, 0.00033065
53.5464, 0.00183958, 0.00325296, 0.0051753, 0.00068696, 0.00682072, 0.00762755, 0.0130807, 0.00037446
53.6085, 0.00202265, 0.00219756, 0.00431529, 0.00100948, 0.00287079, 0.00397852, 0.00852902, 0.000369549
53.6771, 0.00210141, 0.00267884, 0.0048756, 0.00094943, 0.00420494, 0.00527266, 0.0104268, 0.000345669
53.7435, 0.00200567, 0.00270266, 0.00479534, 0.00109399, 0.00391203, 0.00512051, 0.0101656, 0.00034189
53.8097, 0.00166559, 0.00279242, 0.00452843, 0.000618079, 0.00420147, 0.00492652, 0.00969053, 0.0003014
53.8782, 0.00164367, 0.00632446, 0.00805494, 0.000951539, 0.00215752, 0.0032049, 0.0115009, 0.00030085
53.9439, 0.00189555, 0.00269573, 0.00467094, 0.000895669, 0.00458612, 0.00559488, 0.0105104, 0.00033309
54.0073, 0.00130645, 0.0020426, 0.00342628, 0.000891479, 0.00250706, 0.00355454, 0.0073259, 0.000347948
54.0743, 0.00196705, 0.000863359, 0.00290142, 0.00100743, 0.00337068, 0.00449089, 0.00763233, 0.00032727
54.1416, 0.00141624, 0.00223216, 0.00371625, 0.000661799, 0.00357268, 0.00433465, 0.00828779, 0.000270469
54.2081, 0.0017272, 0.00166708, 0.00346502, 0.000916389, 0.00330198, 0.00435146, 0.00811383, 0.000324459
54.2728, 0.0018327, 0.00115005, 0.00307168, 0.000770589, 0.00195721, 0.00276557, 0.00611833, 0.000344709
54.3405, 0.0017916, 0.00113113, 0.00299763, 0.000990579, 0.00290933, 0.00393231, 0.00718397, 0.00028578
54.416, 0.00202542, 0.00894445, 0.0111004, 0.0011369, 0.0033184, 0.00450034, 0.0159494, 0.00042238
54.4742, 0.00197299, 0.00230929, 0.00434904, 0.00075063, 0.00212916, 0.00291238, 0.00749066, 0.0002637
54.5484, 0.00207981, 0.00566425, 0.00783007, 0.000935029, 0.00593762, 0.00692798, 0.0150847, 0.0003201
54.6164, 0.00284194, 0.00770026, 0.0106326, 0.00115336, 0.00430874, 0.00550982, 0.0164274, 0.00032363
54.6839, 0.00320767, 0.0107553, 0.0140679, 0.00079044, 0.00204464, 0.00288196, 0.0172114, 0.00038104
54.7431, 0.00270444, 0.00389289, 0.00669736, 0.000751489, 0.00202244, 0.00286963, 0.00978071, 0.000297359
54.808, 0.00270075, 0.00134255, 0.00411314, 0.000720989, 0.00281829, 0.00366867, 0.00803748, 0.000316278
54.8892, 0.00333779, 0.0134171, 0.0168679, 0.00143085, 0.00394743, 0.00541764, 0.0225598, 0.00036279
54.9442, 0.00323992, 0.00396897, 0.00731285, 0.000912269, 0.00226831, 0.0033003, 0.0108491, 0.00035412
55.0131, 0.00208451, 0.00323393, 0.00542537, 0.00144212, 0.00560993, 0.00710437, 0.0130907, 0.000503929
55.0765, 0.00170633, 0.00462093, 0.00642396, 0.00103667, 0.0020057, 0.00309555, 0.00979343, 0.00033926
55.1352, 0.00158668, 8.262e-05, 0.00173032, 0, 0, 0, 0.00185104, 0.00018347
55.2114, 0.00238471, 0.0041641, 0.00664548, 0.00102766, 0.00326449, 0.00434239, 0.0113409, 0.000415119
55.2814, 0.00255309, 0.00729019, 0.00993354, 0.000931599, 0.00353722, 0.0045121, 0.0146849, 0.000361139
55.3447, 0.00147568, 0.00501968, 0.00659192, 0.000940719, 0.00334655, 0.00433874, 0.0112893, 0.000341729
55.4085, 0.00252689, 0.00152383, 0.00414966, 0.000914919, 0.00299972, 0.00403007, 0.00847359, 0.00038258
55.4758, 0.00187881, 0.00163045, 0.00359549, 0.000933389, 0.0042264, 0.00525345, 0.00908656, 0.00031132
55.5416, 0.00210651, 0.00153665, 0.00373248, 0.000889339, 0.00336286, 0.00429166, 0.00824484, 0.00032816
55.6108, 0.00208182, 0.00126826, 0.0034443, 0.00108938, 0.00588737, 0.00701628, 0.010789, 0.000423909
55.6784, 0.00222244, 0.00172842, 0.00403806, 0.00102547, 0.00630127, 0.00736102, 0.0117031, 0.00038886
55.7445, 0.00171372, 0.0010891, 0.00290918, 0.00101075, 0.00684943, 0.00790077, 0.0110943, 0.00034801
55.8125, 0.00242134, 0.00136443, 0.00386949, 0.00103081, 0.00725234, 0.00833331, 0.0125231, 0.00042778
55.8753, 0.00242243, 0.00112352, 0.00363833, 0.00121821, 0.00341209, 0.00467662, 0.00860679, 0.000399079
55.9514, 0.00207477, 0.00828584, 0.0104635, 0.00116258, 0.00604624, 0.00725605, 0.0180041, 0.00039601
56.0178, 0.00268008, 0.00817984, 0.0109941, 0.000960339, 0.00545634, 0.00646907, 0.0177733, 0.00048063
56.0799, 0.00189492, 0.00327498, 0.00527077, 0.000870829, 0.00669871, 0.00762189, 0.0131771, 0.00036809
56.1475, 0.00225621, 0.00531347, 0.007658, 0.00107773, 0.00507029, 0.00619135, 0.0141788, 0.00038175
56.2099, 0.00221199, 0.00230988, 0.00463503, 0.000600589, 0.00427872, 0.00492921, 0.00987989, 0.00039019
56.2733, 0.0015336, 0.00105859, 0.00265301, 0.00055866, 0.00314326, 0.00373773, 0.00665356, 0.00026724
56.3426, 0.00162277, 0.0032922, 0.00499158, 0.00058479, 0.00344194, 0.00406579, 0.0093024, 0.0002824
56.4104, 0.00247177, 0.00170495, 0.0042537, 0.000870749, 0.00486345, 0.00579751, 0.0103777, 0.00039459
56.4761, 0.00270939, 0.00224293, 0.00502541, 0.000826809, 0.00324088, 0.00410163, 0.00937903, 0.00035391
56.544, 0.00284579, 0.00348195, 0.00640949, 0.000827879, 0.00303844, 0.00390851, 0.0106083, 0.000441869
56.6135, 0.00344157, 0.00389711, 0.00742149, 0.00114215, 0.00455852, 0.00575609, 0.0134803, 0.000369889
56.6845, 0.00255597, 0.0095412, 0.012192, 0.00107869, 0.00416857, 0.00528361, 0.0178173, 0.00036085
56.7461, 0.00185785, 0.00706121, 0.00899944, 0.00078942, 0.00263792, 0.00347106, 0.0127141, 0.00029136
56.8127, 0.00286039, 0.00454668, 0.00750287, 0.00121986, 0.00361696, 0.00489725, 0.0127121, 0.00038322
56.8811, 0.00199409, 0.00754264, 0.0096299, 0.00125361, 0.00314745, 0.00443581, 0.0144196, 0.00032984
56.949, 0.00266704, 0.00877392, 0.0115353, 0.00120443, 0.00256829, 0.00381486, 0.0156324, 0.0003473
57.0158, 0.00265209, 0.00840021, 0.0111494, 0.00152126, 0.00245223, 0.00403828, 0.0156873, 0.000398649
57.0756, 0.00195302, 0.00169079, 0.00372569, 0.000914119, 0.00397453, 0.00493482, 0.00889568, 0.000345929
57.156, 0.00176899, 0.0117944, 0.0136365, 0.000854079, 0.00796712, 0.00885653, 0.0227056, 0.00029197
57.2076, 0.00173697, 0.00232916, 0.00414051, 0.00089205, 0.00228146, 0.00321319, 0.00760778, 0.00028339
57.279, 0.00144853, 0.00518929, 0.00672492, 0.00123128, 0.00414203, 0.00542243, 0.0123883, 0.00030815
57.3421, 0.00152935, 0.0030325, 0.00462473, 0.000832459, 0.00307742, 0.00394434, 0.00878377, 0.000304938
57.4101, 0.00156424, 0.00361627, 0.00525979, 0.00109231, 0.0034876, 0.00461341, 0.010123, 0.00036231
57.4754, 0.00187127, 0.00270441, 0.00464244, 0.000848129, 0.00291732, 0.00379512, 0.00868121, 0.00031166
57.5434, 0.0017844, 0.00316246, 0.00502676, 0.00117736, 0.00359685, 0.00481847, 0.0100877, 0.00029898
57.6098, 0.00202685, 0.00267442, 0.0047805, 0.00117739, 0.00346713, 0.00468794, 0.00975638, 0.00030374
57.6756, 0.00198595, 0.002472, 0.00454057, 0.000991279, 0.00309119, 0.00419864, 0.0089738, 0.0003251
57.7433, 0.00198319, 0.00340212, 0.00545974, 0.000796129, 0.00335065, 0.00425409, 0.00995241, 0.000346399
57.8098, 0.00211667, 0.00220722, 0.00439614, 0.000771359, 0.00431302, 0.00512034, 0.00981638, 0.00031376
57.8764, 0.00183468, 0.00308476, 0.00498316, 0.000896149, 0.00349486, 0.00442781, 0.00972556, 0.00030647
57.9408, 0.00182028, 0.0019486, 0.00387387, 0.000984599, 0.00229558, 0.00339435, 0.00750729, 0.00034466
58.0101, 0.00181704, 0.00190576, 0.0038029, 0.000961089, 0.0050523, 0.00606121, 0.0101337, 0.00035041
58.0731, 0.00177468, 0.00191793, 0.00376152, 0.00076175, 0.00154988, 0.00240407, 0.00639657, 0.000303319
58.145, 0.00227713, 0.00215201, 0.00449752, 0.00078484, 0.00600186, 0.00691009, 0.0116465, 0.00030123
58.2103, 0.00236945, 0.00423383, 0.00668745, 0.00121161, 0.00202264, 0.00329267, 0.0103164, 0.00035017
58.2793, 0.00304109, 0.00695626, 0.0100838, 0.00086779, 0.0012618, 0.00225245, 0.0126241, 0.00038848
58.3463, 0.00165367, 0.00816774, 0.00991674, 0.000747319, 0.001998, 0.00285111, 0.0129762, 0.00032656
58.4052, 0.00238023, 0.00140968, 0.00388159, 0, 0, 0.00107872, 0.00514194, 0.00024061
58.4749, 0.00288318, 0.0018381, 0.00480714, 0.000996859, 0.00206461, 0.00317817, 0.00822118, 0.00036763
58.5495, 0.00272613, 0.00216308, 0.00496373, 0.000964909, 0.00989876, 0.0109048, 0.0161348, 0.00036195
58.608, 0.00230641, 0.00252568, 0.0049007, 0.00068402, 0.00203976, 0.00282578, 0.00803071, 0.00036384
58.6756, 0.00194538, 0.00376215, 0.00577602, 0.000780029, 0.00198129, 0.00285285, 0.00887094, 0.000306159
58.7482, 0.00258076, 0.0077005, 0.0103735, 0.000741269, 0.00338906, 0.00423675, 0.0148455, 0.00037707
58.8287, 0.00254743, 0.0220965, 0.0247395, 0.000800969, 0.00277464, 0.0037032, 0.0286987, 0.0004004
58.8944, 0.00254898, 0.0188847, 0.0215719, 0.00119759, 0.00453739, 0.0058467, 0.0276937, 0.00039512
58.9422, 0.00217988, 0.0022289, 0.00446785, 0.00092149, 0.00317378, 0.00419395, 0.00889328, 0.00033923
59.0101, 0.00261595, 0.00508285, 0.00777655, 0.000780449, 0.001055, 0.00197141, 0.0100486, 0.00036776
59.0788, 0.00267318, 0.00628496, 0.00904842, 0.00111287, 0.00145335, 0.00267764, 0.012075, 0.000445718
59.1469, 0.00325374, 0.00651186, 0.00987655, 0.00086283, 0.00244148, 0.00335755, 0.0135408, 0.000416549
59.2269, 0.00296748, 0.0215403, 0.0245884, 0.0008904, 0.00108976, 0.00208495, 0.0268994, 0.00042859
59.2769, 0.00275482, 0.0031234, 0.00594798, 0.00108177, 0.00274056, 0.0039464, 0.0102121, 0.00034511
59.3463, 0.00237111, 0.00472624, 0.00717655, 0.00108373, 0.00432549, 0.0054498, 0.0128897, 0.00035346
59.4153, 0.0027963, 0.00647749, 0.00936264, 0.0012768, 0.00424777, 0.00557848, 0.0152775, 0.000422108
59.4854, 0.00222462, 0.010556, 0.0128919, 0.000853199, 0.00460639, 0.00558591, 0.0187341, 0.000404419
59.5444, 0.00232693, 0.00343461, 0.00584383, 0.000735519, 0.00423028, 0.00500603, 0.0110943, 0.00032413
59.61, 0.00278558, 0.00196101, 0.00481947, 0.000982819, 0.00374171, 0.00488951, 0.0100227, 0.00039933
59.6777, 0.00222635, 0.00629694, 0.00859323, 0.000789369, 0.00129102, 0.00217997, 0.0110158, 0.00033342
59.7421, 0.00131891, 0.00425144, 0.00564828, 0.000829329, 0.00192526, 0.00285617, 0.00873961, 0.000361109
59.8082, 0.00188355, 0.00259779, 0.00456068, 0.0012097, 0.00203664, 0.00329322, 0.00818494, 0.00037373
59.8757, 0.00146057, 0.00310352, 0.00466134, 0.0010968, 0.00288673, 0.0041032, 0.00903055, 0.00034086
59.9441, 0.0015947, 0.00428226, 0.00596139, 0.00080053, 0.00376592, 0.00459965, 0.0107624, 0.000344709
60.0105, 0.00229802, 0.00254354, 0.00491621, 0.00139683, 0.00364924, 0.00508522, 0.0104496, 0.000402399
60.0762, 0.00224971, 0.00294681, 0.00527092, 0.000982399, 0.00299068, 0.00400607, 0.00951898, 0.000374059
60.1406, 0.00186779, 0.00159852, 0.00353028, 0.000888989, 0.00255679, 0.00347409, 0.00721001, 0.000350239
60.2096, 0.00186316, 0.00213916, 0.00409635, 0.000989739, 0.00407576, 0.00521812, 0.00961385, 0.000422959
60.2763, 0.00178032, 0.0032782, 0.00513469, 0.000803489, 0.00333189, 0.00423909, 0.00963638, 0.00032607
60.3444, 0.0022015, 0.00374145, 0.00602247, 0.000931009, 0.00371818, 0.00475529, 0.0110065, 0.00037105
60.4089, 0.00142941, 0.00476895, 0.00628603, 0.000970889, 0.00124985, 0.0023354, 0.00883706, 0.00036509
60.4746, 0.00196962, 0.00195469, 0.00400667, 0.00118278, 0.0024049, 0.00369296, 0.00791734, 0.00034619
60.5437, 0.00182994, 0.00215252, 0.00405265, 0.000892219, 0.00509141, 0.00610873, 0.0103723, 0.000310959
60.6144, 0.00201972, 0.00626131, 0.00838742, 0.00116843, 0.00441633, 0.00570867, 0.0143585, 0.00038645
60.682, 0.00194941, 0.00759825, 0.00964062, 0.00126217, 0.00409895, 0.00547054, 0.0153638, 0.00046129
